id,title,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,genres
3981,What Women Want,70000000,374100000,127,6.6166,6.455,4434,2000-12-15,"Comedy, Romance"
667538,Transformers: Rise of the Beasts,195000000,441381193,127,17.5576,7.168,5335,2023-06-06,"Science Fiction, Adventure, Action"
446354,The Post,50000000,179769467,116,11.4696,7.005,4954,2017-12-22,"Drama, History"
4011,Beetlejuice,15000000,84554197,92,7.796,7.371,8514,1988-03-30,"Fantasy, Comedy"
823219,Flow,3700000,17660107,85,23.5165,8.074,2932,2024-08-29,"Adventure, Animation, Family, Fantasy"
798645,The Running Man,110000000,69000000,133,25.022,6.768,1751,2025-11-11,"Action, Thriller, Science Fiction"
503736,Army of the Dead,90000000,190700000,148,5.9194,6.195,4464,2021-05-14,"Crime, Action, Horror"
397243,The Autopsy of Jane Doe,4000000,6170043,86,9.5457,6.838,4785,2016-12-21,"Horror, Mystery"
1249213,Drop,11000000,28748727,95,8.2745,6.323,902,2025-04-07,"Mystery, Thriller"
53182,300: Rise of an Empire,110000000,337580051,102,10.4167,6.122,7012,2014-03-05,"Action, Drama, War"
12222,Horton Hears a Who!,85000000,298572799,86,7.9549,6.526,3583,2008-03-03,"Animation, Comedy, Family, Adventure, Fantasy"
12230,One Hundred and One Dalmatians,3600000,303000000,79,7.5745,7.2,6708,1961-01-25,"Adventure, Animation, Comedy, Family"
1167307,David,60900000,85865995,109,17.0604,7.991,168,2025-12-14,"Animation, Family, Drama, History, Adventure"
12244,9,30000000,48428063,79,7.2543,6.958,3938,2009-08-19,"Action, Adventure, Animation, Science Fiction, Thriller"
102362,Dead Man Down,30000000,19600000,118,6.4277,6.161,1569,2013-03-08,"Thriller, Action, Crime, Drama"
1380316,Is God Is,14800000,4857896,100,13.5,5.6,69,2026-05-14,"Drama, Thriller"
454626,Sonic the Hedgehog,85000000,319715683,99,13.493,7.28,10458,2020-02-12,"Action, Science Fiction, Comedy, Family"
20453,3 Idiots,9000000,70000000,171,11.7694,8.006,2758,2009-12-23,"Drama, Comedy"
700391,65,45000000,60730568,92,6.8801,5.946,2891,2023-03-02,"Action, Adventure, Science Fiction"
1413097,Melania,40000000,16661439,105,7.2718,3.7,161,2026-01-30,Documentary
536554,M3GAN,12000000,181796517,102,6.8827,7.0,4891,2022-12-28,"Science Fiction, Horror"
77805,Lovelace,10000000,1585582,92,6.8767,6.021,767,2013-08-08,Drama
454639,Masters of the Universe,200000000,113474410,141,234.7251,7.272,624,2026-06-03,"Action, Fantasy, Science Fiction"
454640,The Angry Birds Movie 2,65000000,137792047,97,13.9815,7.0,1916,2019-08-02,"Animation, Adventure, Comedy, Family"
12279,Spy Kids 3-D: Game Over,38000000,197101678,84,5.6919,5.132,2394,2003-07-25,"Family, Action, Comedy, Adventure, Science Fiction"
339964,Valerian and the City of a Thousand Planets,177200000,225973340,137,8.4022,6.651,8101,2017-07-19,"Adventure, Science Fiction, Action"
4108,The Transporter,21000000,43900000,92,8.8164,6.728,5881,2002-10-02,"Action, Crime, Thriller"
1110034,Kraken,1000000,14329678,94,138.4744,6.4,228,2026-02-06,"Horror, Action, Thriller"
20504,The Book of Eli,80000000,157107755,118,7.3294,6.805,6758,2010-01-14,"Action, Thriller, Science Fiction"
184345,A Haunted House 2,4000000,25343661,87,7.0371,6.195,1610,2014-04-17,"Comedy, Horror"
290859,Terminator: Dark Fate,185000000,261119292,128,9.8079,6.42,5746,2019-10-23,"Science Fiction, Action, Adventure, Thriller"
4141,Shoot 'Em Up,39000000,26800000,86,5.4509,6.512,2130,2007-07-26,"Action, Thriller, Comedy, Crime"
20526,TRON: Legacy,170000000,409912892,126,11.5106,6.544,8017,2010-12-14,"Adventure, Action, Science Fiction"
299054,Expend4bles,100000000,37917985,103,6.7898,6.1,1929,2023-09-15,"Action, Adventure, Thriller"
159824,Hotel Transylvania 2,80000000,473200000,89,11.3329,6.8,6176,2015-09-21,"Animation, Comedy, Family, Fantasy"
36955,True Lies,115000000,378900000,141,7.5221,7.098,4633,1994-07-15,"Action, Thriller"
4192,Death on the Nile,7920000,14560084,140,10.0471,7.144,921,1978-09-29,Mystery
1028196,Nickel Boys,23200000,3016380,140,5.9629,6.632,357,2024-12-13,"Drama, History"
1020006,Priscilla,20000000,30140906,113,5.8608,6.709,1110,2023-10-27,"Drama, Romance"
503919,The Lighthouse,11000000,18262464,109,9.9072,7.467,5621,2019-10-18,"Drama, Fantasy, Thriller"
602223,The Forever Purge,18000000,76994245,103,6.199,6.9,2702,2021-06-30,"Action, Horror, Thriller"
12405,Slumdog Millionaire,15000000,378400000,121,7.5069,7.731,11427,2008-11-12,"Drama, Romance"
94329,The Raid,1100000,9148519,101,6.981,7.408,3934,2012-03-22,"Action, Thriller, Crime"
77950,Turbo,135000000,282570682,96,8.5415,6.277,3726,2013-07-11,"Animation, Family"
340102,The New Mutants,67000000,49169594,94,9.5937,6.067,3748,2020-04-02,"Science Fiction, Horror"
4232,Scream,14000000,173046663,112,12.5529,7.433,8075,1996-12-20,"Crime, Horror, Mystery"
872585,Oppenheimer,100000000,952000000,181,41.9823,8.025,12042,2023-07-19,"Drama, History"
4234,Scream 3,40000000,161838076,116,9.6004,6.009,4110,2000-02-04,"Horror, Mystery"
4233,Scream 2,24000000,172363301,120,6.9663,6.519,4802,1997-12-12,"Horror, Mystery"
12429,Ponyo,34000000,202404009,100,9.4528,7.762,4884,2008-07-19,"Animation, Fantasy, Family"
364689,Ferdinand,111000000,295038508,108,6.0274,7.211,3123,2017-12-09,"Animation, Family, Adventure, Comedy"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),75000000,205537933,109,10.0685,6.87,10881,2020-02-05,"Action, Crime"
4247,Scary Movie,19000000,278023280,88,20.8966,6.423,7967,2000-07-07,Comedy
12444,Harry Potter and the Deathly Hallows: Part 1,250000000,954305868,146,25.4184,7.735,20546,2010-11-17,"Adventure, Fantasy"
12445,Harry Potter and the Deathly Hallows: Part 2,125000000,1341511219,130,25.2955,8.081,22156,2011-07-12,"Adventure, Fantasy"
4257,Scary Movie 4,40000000,178710620,83,10.9102,5.495,3663,2006-04-12,Comedy
258230,A Monster Calls,43000000,47309313,108,5.9237,7.307,3592,2016-10-07,"Fantasy, Adventure, Family"
45243,The Hangover Part II,80000000,586764305,102,9.4518,6.512,11375,2011-05-25,Comedy
348350,Solo: A Star Wars Story,250000000,392952373,135,10.3201,6.556,9355,2018-05-15,"Science Fiction, Adventure, Action"
512195,Red Notice,160000000,178143,118,5.4205,6.731,6505,2021-11-04,"Action, Comedy, Crime"
512200,Jumanji: The Next Level,125000000,801693929,123,13.9192,6.873,9453,2019-12-04,"Adventure, Comedy, Fantasy"
725201,The Gray Man,200000000,454023,128,6.5907,6.918,4329,2022-07-13,"Action, Thriller"
209112,Batman v Superman: Dawn of Justice,250000000,874362803,152,17.3195,6.0,19141,2016-03-23,"Action, Adventure, Fantasy"
479455,Men in Black: International,110000000,253890701,115,8.0644,5.891,5412,2019-06-12,"Comedy, Science Fiction, Action, Adventure"
135397,Jurassic World,150000000,1671537444,124,18.2839,6.703,21708,2015-06-06,"Adventure, Science Fiction, Thriller"
4327,Charlie's Angels,92000000,264105545,98,11.4554,5.9,4554,2000-11-02,"Action, Comedy, Adventure"
315635,Spider-Man: Homecoming,175000000,880978185,133,34.7067,7.331,23358,2017-07-05,"Action, Adventure, Science Fiction"
102651,Maleficent,180000000,758539785,97,13.4411,7.088,13806,2014-05-28,"Fantasy, Adventure, Action, Family, Romance"
4347,Atonement,30000000,131016624,123,8.8014,7.633,4748,2007-02-27,"Drama, Romance"
4349,The Kingdom,70000000,86658558,110,7.9348,6.739,1848,2007-08-22,"Thriller, Action, Drama"
397567,Along with the Gods: The Two Worlds,18300000,125983972,139,6.9794,8.0,1205,2017-12-20,"Action, Adventure, Drama, Fantasy, Thriller"
385128,F9,200000000,726229501,143,6.8957,6.994,7768,2021-05-19,"Action, Adventure, Crime"
37135,Tarzan,130000000,448200000,88,9.5435,7.409,7397,1999-06-17,"Animation, Family, Adventure"
37136,The Naked Gun: From the Files of Police Squad!,12000000,152356177,86,7.3843,7.286,4566,1988-12-02,"Comedy, Crime"
1011985,Kung Fu Panda 4,80000000,548040835,94,19.1448,7.004,3594,2024-03-02,"Action, Adventure, Animation, Comedy, Family, Fantasy"
37165,The Truman Show,60000000,264118712,103,18.8784,8.155,20469,1998-06-04,"Comedy, Drama"
1233208,Santosh,2500000,1097812,128,6.1567,7.023,86,2024-07-17,"Thriller, Crime, Drama"
1339713,Obsession,750000,443373265,109,458.8216,8.246,3520,2026-05-13,"Horror, Thriller"
168259,Furious 7,190000000,1515400000,138,11.8694,7.218,11372,2015-04-01,"Action, Crime, Thriller"
4437,2010,28000000,40400000,116,7.1263,6.7,1083,1984-12-06,"Thriller, Science Fiction"
4442,The Brothers Grimm,88000000,105300000,118,10.7009,5.864,2999,2005-08-26,"Adventure, Fantasy, Action, Comedy, Thriller"
1241436,Warfare,20000000,34902602,95,12.6957,7.083,1520,2025-04-09,"War, Action"
61791,Rise of the Planet of the Apes,93000000,481800873,105,11.925,7.346,12862,2011-08-03,"Thriller, Action, Drama, Science Fiction"
438631,Dune,165000000,410668500,155,36.8046,7.783,15146,2021-09-15,"Science Fiction, Adventure"
4476,Legends of the Fall,30000000,160638883,133,7.2155,7.396,2890,1994-12-23,"Drama, Western, Romance, War"
4478,Indecent Proposal,38000000,266614059,117,5.5018,6.411,1640,1993-04-07,"Romance, Drama"
37247,The Graduate,3000000,104945305,107,6.3527,7.63,3720,1967-12-21,"Drama, Romance, Comedy"
201088,Blackhat,70000000,17752940,133,5.9231,5.521,2201,2015-01-13,"Crime, Thriller, Action"
1175942,The Bad Guys 2,80000000,239676236,104,44.7504,7.634,829,2025-07-24,"Family, Comedy, Crime, Adventure, Animation"
1159559,Scream 7,45000000,207999405,114,22.3181,6.2,1166,2026-02-25,"Horror, Mystery, Crime"
4488,Friday the 13th,550000,39925100,95,8.627,6.402,3389,1980-05-09,Horror
37257,Witness for the Prosecution,3000000,9000000,116,9.8234,8.206,1727,1957-12-17,"Drama, Mystery, Crime"
151960,Planes,50000000,219788712,91,6.1271,5.939,1848,2013-08-09,"Animation, Family, Adventure, Comedy"
4513,30 Days of Night,30000000,80276156,113,6.1748,6.439,3107,2007-10-17,"Horror, Thriller"
4515,Lions for Lambs,35000000,64811540,92,5.9118,6.013,839,2007-10-22,"Action, Adventure, Drama, History"
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,15700000,523542183,117,11.9222,8.223,4584,2020-10-16,"Animation, Action, Fantasy"
274855,Geostorm,120000000,221600160,109,8.0211,6.123,5238,2017-10-12,"Action, Science Fiction, Thriller"
274857,King Arthur: Legend of the Sword,175000000,149175066,126,11.1724,6.558,6105,2017-05-10,"Action, Drama, Fantasy"
4523,Enchanted,85000000,340487652,107,6.6524,6.846,5756,2007-11-20,"Comedy, Family, Fantasy, Romance"
446893,Trolls World Tour,90000000,49276818,91,11.8445,7.234,2290,2020-03-11,"Family, Animation, Comedy, Fantasy, Adventure, Music"
274862,The Lego Ninjago Movie,70000000,123081555,101,7.0379,6.497,1185,2017-09-21,"Action, Adventure, Animation, Comedy, Family"
274870,Passengers,110000000,303144152,116,7.1905,7.0,14330,2016-12-21,"Drama, Romance, Science Fiction"
258489,The Legend of Tarzan,180000000,356743061,109,8.6059,5.922,6557,2016-06-29,"Fantasy, Action, Adventure"
4552,A Tale of Two Sisters,15100000,1100000,115,5.9248,7.096,1363,2003-06-13,"Drama, Horror, Mystery"
4553,The Machinist,5000000,8203235,102,5.2009,7.523,6220,2004-09-24,"Thriller, Drama"
258509,Alvin and the Chipmunks: The Road Chip,90000000,233755553,92,6.2726,6.033,1779,2015-12-17,"Family, Comedy, Music, Adventure, Animation"
1266127,Ready or Not: Here I Come,14000000,42212563,108,25.4474,7.611,1344,2026-03-19,"Thriller, Horror, Comedy"
4564,Sex and the City,65000000,418800000,146,7.7157,6.545,2284,2008-05-12,"Comedy, Drama, Romance"
479718,The Outlaws,5900000,52946454,121,6.9212,7.646,550,2017-10-03,"Action, Crime, Thriller"
1012201,HAIKYU!! The Dumpster Battle,5000000,100255784,84,5.0247,7.781,260,2024-02-16,"Animation, Comedy"
4588,"Lust, Caution",15000000,67100000,158,13.0235,7.273,816,2007-09-24,"Action, Drama, Romance, Thriller"
102899,Ant-Man,130000000,519311965,117,16.876,7.067,20990,2015-07-14,"Science Fiction, Adventure, Action"
1233413,Sinners,100000000,371368759,138,30.2149,7.5,4835,2025-04-16,"Horror, Action, Thriller"
4614,The Sum of All Fears,68000000,193921372,124,7.2143,6.371,1982,2002-05-31,"Thriller, Action, Drama"
397837,Before I Fall,5000000,16373843,98,6.4421,6.968,3555,2017-03-02,"Drama, Fantasy"
299534,Avengers: Endgame,356000000,2799439100,181,33.9866,8.238,28079,2019-04-24,"Adventure, Science Fiction, Action"
299536,Avengers: Infinity War,300000000,2052415039,149,44.7468,8.239,32334,2018-04-25,"Adventure, Action, Science Fiction"
299537,Captain Marvel,152000000,1131416446,124,16.1124,6.779,16874,2019-03-06,"Action, Adventure, Science Fiction"
70160,The Hunger Games,75000000,694000000,142,10.2569,7.224,23450,2012-03-12,"Science Fiction, Adventure, Action, Thriller"
4638,Hot Fuzz,12000000,80600000,121,7.7419,7.568,8432,2007-02-14,"Crime, Action, Comedy"
455207,Crazy Rich Asians,30000000,238539198,121,6.6185,7.052,3986,2018-08-15,"Comedy, Romance"
520763,A Quiet Place Part II,55000000,297372261,97,10.9501,7.431,7492,2021-05-21,"Science Fiction, Thriller, Horror"
1430077,Hokum,5000000,24071317,108,30.1559,6.9,577,2026-04-29,Horror
1290821,Shelter,50000000,53933639,107,69.4792,7.767,1545,2026-01-28,"Action, Crime, Thriller"
111190,Adoration,16000000,1600000,100,8.0474,6.107,1041,2013-04-03,Drama
1061474,Superman,225000000,618723803,130,32.1029,7.329,5092,2025-07-09,"Science Fiction, Adventure, Action"
266856,The Theory of Everything,15000000,123726688,123,6.6523,7.828,11180,2014-11-07,"Drama, Romance"
496243,Parasite,11363000,257591776,133,35.4478,8.491,20909,2019-05-30,"Comedy, Thriller, Drama"
365177,Borderlands,115000000,33017367,101,10.703,5.57,1525,2024-08-07,"Action, Science Fiction, Comedy"
316029,The Greatest Showman,84000000,459066134,105,10.3241,7.857,10120,2017-12-20,Drama
840326,Sisu,6600000,14281199,91,7.1767,7.404,2887,2022-09-09,"Action, War, Thriller"
799379,Project Wolf Hunting,9000000,20541,122,7.2547,6.4,443,2022-09-21,"Action, Thriller, Horror, Crime"
1159831,The Bride!,80000000,23944025,127,10.6271,6.127,583,2026-03-04,"Science Fiction, Horror, Fantasy"
660120,The Worst Person in the World,5000000,12687507,128,8.1041,7.426,1888,2021-10-13,"Drama, Romance, Comedy"
119450,Dawn of the Planet of the Apes,170000000,710644566,130,14.7442,7.34,12324,2014-07-08,"Science Fiction, Action, Drama, Thriller"
848538,Argylle,200000000,96221061,139,6.2375,5.979,1780,2024-01-31,"Action, Adventure, Comedy"
299687,The 5th Wave,38000000,109906372,112,6.5024,5.937,6076,2016-01-14,"Science Fiction, Adventure, Action"
250546,Annabelle,6500000,257589952,99,10.0648,5.79,6589,2014-10-01,Horror
414419,Kill Bill: The Whole Bloody Affair,60000000,12338649,254,14.5972,8.1,1349,2011-03-27,"Action, Crime"
21208,Orphan,20000000,77912251,123,6.3456,6.991,5685,2009-07-24,"Horror, Thriller"
168672,American Hustle,40000000,251171807,138,6.8671,6.856,7803,2013-12-03,"Drama, Crime"
62177,Brave,185000000,538983207,93,17.3956,7.033,14285,2012-06-21,"Adventure, Animation, Family, Fantasy"
283366,Miss Peregrine's Home for Peculiar Children,110000000,296482446,127,10.4966,6.84,10537,2016-09-28,"Adventure, Fantasy"
930564,Saltburn,20000000,21013738,131,11.7959,6.95,3006,2023-11-16,"Drama, Comedy, Thriller"
62213,Dark Shadows,150000000,245527149,113,9.4286,6.104,7655,2012-05-09,"Comedy, Fantasy"
840464,Greenland 2: Migration,90000000,44856736,98,40.3412,6.447,1359,2026-01-07,"Adventure, Thriller, Science Fiction"
1422096,Good Boy,70000,8844724,73,7.6065,6.6,661,2025-10-01,Horror
381719,Peter Rabbit,50000000,351266433,93,6.8982,6.699,1945,2018-02-07,"Animation, Adventure, Family"
447273,Snow White,271600000,205679463,109,18.7454,4.286,1685,2025-03-19,"Family, Fantasy"
1340206,Tuner,7000000,10866039,108,19.4043,7.152,191,2026-05-21,"Crime, Drama, Thriller"
86834,Noah,125000000,362600000,138,5.8843,5.677,6652,2014-03-07,"Drama, Adventure"
529203,The Croods: A New Age,65000000,215905815,95,9.5256,7.439,4177,2020-11-25,"Animation, Family, Adventure, Fantasy, Comedy"
4922,The Curious Case of Benjamin Button,150000000,335802786,166,11.283,7.601,13843,2008-12-25,"Drama, Fantasy, Romance"
496450,"Miraculous: Ladybug & Cat Noir, The Movie",86000000,40208268,105,8.7063,7.603,968,2023-07-05,"Animation, Fantasy, Action, Romance, Family"
521029,Annabelle Comes Home,27000000,231252591,106,6.4025,6.408,3879,2019-06-26,Horror
4935,Howl's Moving Castle,24000000,236049757,119,20.4296,8.389,11221,2004-09-09,"Fantasy, Animation, Adventure"
545611,Everything Everywhere All at Once,25000000,139200000,140,22.4167,7.716,8148,2022-03-24,"Action, Adventure, Science Fiction"
594767,Shazam! Fury of the Gods,110000000,134221819,130,8.6303,6.414,3690,2023-03-15,"Comedy, Action, Fantasy"
4951,10 Things I Hate About You,16000000,53478166,97,14.4062,7.597,9020,1999-03-30,"Comedy, Romance, Drama"
799583,The Ministry of Ungentlemanly Warfare,60000000,29768915,120,11.3523,7.01,1947,2024-04-18,"Action, Comedy, War"
1225572,Screamboat,2000000,393011,102,6.4602,5.083,139,2025-03-20,"Horror, Comedy"
4964,Knocked Up,30000000,219900000,129,5.9456,6.305,4340,2007-06-01,"Comedy, Romance, Drama"
37735,Easy A,8000000,75026327,93,7.1759,6.803,7434,2010-09-16,Comedy
4977,Paprika,2600000,946590,90,8.3113,7.815,2917,2006-10-01,"Animation, Science Fiction, Thriller"
1241982,Moana 2,150000000,1059242164,100,49.2687,6.995,3168,2024-11-21,"Adventure, Animation, Comedy, Family, Fantasy"
13183,Watchmen,130000000,185258983,163,7.4502,7.355,10095,2009-03-04,"Mystery, Action, Science Fiction"
4995,Boogie Nights,15000000,43101594,156,6.7807,7.637,3614,1997-10-07,"Drama, Comedy"
447365,Guardians of the Galaxy Vol. 3,250000000,845550000,150,23.133,7.932,8514,2023-05-03,"Science Fiction, Adventure, Action"
889737,Joker: Folie à Deux,190000000,207500287,138,8.4858,5.406,2972,2024-10-01,"Drama, Crime, Thriller"
693134,Dune: Part Two,190000000,714844358,167,30.7358,8.129,8217,2024-02-27,"Science Fiction, Adventure"
242582,Nightcrawler,8500000,47425835,118,14.0184,7.709,11836,2014-10-23,"Crime, Drama, Thriller"
13207,Friday the 13th,19000000,91509154,97,8.8009,5.775,2892,2009-02-11,"Horror, Thriller"
1242011,Together,17000000,34747399,102,11.4687,6.914,1235,2025-07-14,"Horror, Romance"
390043,The Hitman's Bodyguard,30000000,176586701,118,7.1792,6.895,6722,2017-08-16,"Action, Comedy, Crime, Thriller"
37799,The Social Network,40000000,224920315,121,10.3948,7.375,13281,2010-10-01,Drama
447404,Pokémon Detective Pikachu,150000000,450063166,105,9.862,6.904,7405,2019-05-03,"Action, Adventure, Fantasy"
1315772,Minions & Monsters,85000000,363645130,90,374.0304,6.408,217,2026-06-24,"Adventure, Animation, Comedy, Family, Fantasy"
324544,In the Lost Lands,55000000,4755330,101,7.2653,6.4,842,2025-02-27,"Action, Fantasy, Western"
324552,John Wick: Chapter 2,40000000,171539887,122,12.7757,7.342,14395,2017-02-08,"Action, Thriller, Crime"
37834,Knight and Day,117000000,261989769,109,7.1753,6.232,4947,2010-06-15,"Action, Comedy"
701387,Bugonia,55000000,43500000,119,18.0343,7.307,2136,2025-10-23,"Science Fiction, Thriller, Comedy"
291805,Now You See Me 2,120000000,334897606,129,11.6977,6.826,11670,2016-06-02,"Crime, Thriller"
1455079,"You, Me & Tuscany",18000000,21739390,105,5.286,7.423,98,2026-04-09,"Romance, Comedy"
21484,Possession,2400000,1200000,124,7.9468,7.319,1360,1981-05-27,Horror
840705,Blink Twice,20000000,46393906,103,9.3895,6.677,1960,2024-08-21,"Mystery, Thriller"
13333,Game of Death,850000,50000000,101,5.3813,6.396,744,1978-03-23,"Drama, Action, Thriller"
341013,Atomic Blonde,30000000,100014025,115,6.9279,6.436,6683,2017-07-26,"Action, Thriller"
1102883,Mother Mary,20000000,2980376,112,8.1432,5.574,101,2026-04-16,"Music, Drama, Thriller"
406563,Insidious: The Last Key,10000000,172811971,103,7.5783,6.262,3182,2018-01-03,"Horror, Thriller"
5174,Rush Hour 3,140000000,258097122,90,6.0117,6.502,3769,2007-08-08,"Action, Comedy, Crime"
5175,Rush Hour 2,90000000,347325802,90,8.227,6.775,4663,2001-08-03,"Action, Comedy, Crime"
5176,3:10 to Yuma,55000000,70000000,122,6.9064,7.23,4081,2007-09-06,Western
324668,Jason Bourne,120000000,415484914,123,7.2609,6.382,6265,2016-07-27,"Action, Adventure, Thriller"
37958,Immortals,75000000,226904017,110,6.8099,6.052,2843,2011-11-10,"Fantasy, Action, Drama"
1291335,Solo Mio,4000000,26400616,96,12.0866,7.444,215,2026-02-05,"Romance, Comedy"
13387,Transporter 3,30000000,109000000,104,6.5455,6.2,3705,2008-11-26,"Action, Thriller, Crime"
586863,Les Misérables,2500000,54606372,104,8.6041,7.569,1614,2019-11-14,"Crime, Drama, Thriller"
46195,Rio,90000000,483866772,96,9.5341,6.767,7234,2011-04-03,"Animation, Adventure, Comedy, Family"
5255,The Polar Express,165000000,318432432,100,7.6197,6.722,6938,2004-11-10,"Adventure, Animation, Family, Fantasy"
1184918,The Wild Robot,78000000,331982078,102,35.3571,8.313,6305,2024-09-12,"Family, Animation, Science Fiction, Adventure"
1242265,Fuze,45000000,2890908,96,17.1104,6.511,177,2026-03-23,"Action, Crime, Drama, Thriller"
480414,The Curse of La Llorona,9000000,123233739,93,6.8073,5.651,2693,2019-04-17,Horror
13475,Star Trek,150000000,386839614,127,12.0285,7.436,10578,2009-05-06,"Science Fiction, Action, Adventure"
38055,Megamind,130000000,321885765,96,9.14,7.034,7554,2010-10-28,"Animation, Action, Comedy, Family, Science Fiction"
1160360,If I Had Legs I'd Kick You,1500000,1709642,113,6.2737,6.329,368,2025-10-10,Drama
324786,Hacksaw Ridge,40000000,175302354,139,24.5217,8.192,15016,2016-10-07,"Drama, History, War"
464052,Wonder Woman 1984,200000000,169601036,151,10.5298,6.4,9132,2020-12-16,"Action, Adventure, Fantasy"
341174,Fifty Shades Darker,55000000,381545846,118,7.815,6.474,7976,2017-02-08,"Drama, Romance"
414906,The Batman,185000000,772775278,177,31.4258,7.665,12162,2022-03-01,"Crime, Mystery, Thriller"
505026,Death on the Nile,90000000,137307235,127,23.4274,6.412,4260,2022-02-09,"Mystery, Crime, Thriller"
423108,The Conjuring: The Devil Made Me Do It,39000000,206444123,111,14.5585,7.346,6609,2021-05-25,"Horror, Mystery, Thriller"
619730,Don't Worry Darling,35000000,86700000,123,6.3345,6.762,2995,2022-09-21,"Mystery, Thriller, Science Fiction"
1119449,"Good Luck, Have Fun, Don't Die",20000000,9755038,134,18.7309,7.057,743,2026-02-13,"Science Fiction, Action, Comedy"
1242332,Normal,10000000,6068324,91,29.3115,7.1,369,2026-04-16,"Action, Crime, Thriller"
193756,Lone Survivor,40000000,149295601,121,7.3036,7.43,4805,2013-12-24,"War, Action, Drama"
136418,Hummingbird,20000000,8352885,100,6.0822,6.167,1892,2013-05-07,"Action, Thriller"
939243,Sonic the Hedgehog 3,122000000,492162604,110,20.3863,7.611,3358,2024-12-19,"Action, Science Fiction, Comedy, Family"
103663,The Hunt,3800000,18300000,116,8.6798,8.094,4845,2012-10-25,Drama
324849,The Lego Batman Movie,80000000,311950384,104,8.7948,7.253,5479,2017-02-08,"Animation, Action, Comedy, Family"
259316,Fantastic Beasts and Where to Find Them,180000000,809342332,133,15.882,7.309,19803,2016-11-16,"Fantasy, Adventure"
324857,Spider-Man: Into the Spider-Verse,90000000,394884133,117,32.5457,8.393,17451,2018-12-06,"Animation, Action, Adventure, Science Fiction"
1316092,"""Wuthering Heights""",80000000,241601072,136,27.4333,6.665,1203,2026-02-11,"Romance, Drama"
480530,Creed II,50000000,214200000,130,8.47,7.036,5841,2018-11-21,"Drama, Action"
619803,The Roundup,7600000,101166707,106,6.1066,7.343,444,2022-05-18,"Action, Crime, Thriller, Adventure"
13597,Labyrinth,25000000,12729917,101,7.0213,7.289,2781,1986-06-27,"Adventure, Family, Fantasy"
423204,Angel Has Fallen,40000000,146661977,122,8.0171,6.604,3922,2019-08-21,"Action, Thriller"
570670,The Invisible Man,7000000,144492724,124,7.3947,7.09,6345,2020-02-26,"Thriller, Science Fiction, Horror"
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,245623848,112,6.6815,6.061,3835,2016-05-30,"Action, Adventure, Comedy, Family, Science Fiction"
316727,The Purge: Election Year,10000000,118587880,109,6.3148,6.38,5534,2016-06-29,"Action, Horror, Thriller"
537915,After,14000000,69497587,106,11.5603,7.104,8543,2019-04-11,"Drama, Romance"
677179,Creed III,75000000,275300000,116,8.1892,7.088,2913,2023-03-01,"Drama, Action"
1242434,Highest 2 Lowest,25000000,1500000,133,6.4798,5.5,496,2025-08-14,"Thriller, Crime, Drama"
70981,Prometheus,130000000,403354469,124,15.2257,6.601,13372,2012-05-30,"Science Fiction, Mystery, Horror"
1078605,Weapons,38000000,269972492,129,20.9719,7.257,3635,2025-08-04,"Horror, Mystery"
1291608,Dhurandhar,24000000,136599112,214,10.9217,7.282,326,2025-12-05,"Action, Crime, Thriller"
38234,Undisputed III: Redemption,3000000,76500000,96,6.9922,7.6,1048,2010-04-17,"Action, Thriller, Crime, Drama"
283995,Guardians of the Galaxy Vol. 2,200000000,863756051,137,22.1371,7.61,23089,2017-04-25,"Science Fiction, Adventure, Action"
193893,Let's Be Cops,17000000,136600000,104,6.022,6.468,3000,2014-08-13,Comedy
62835,Colombiana,40000000,71508440,108,9.7434,6.647,2902,2011-07-27,"Action, Thriller, Crime, Drama"
95610,Bridget Jones's Baby,35000000,211952420,123,7.0774,6.404,3104,2016-09-14,"Drama, Comedy, Romance"
87421,Riddick,38000000,98337295,119,7.2535,6.345,4456,2013-09-02,"Science Fiction, Action, Thriller"
5503,The Fugitive,44000000,353808222,131,7.4736,7.483,4845,1993-08-06,"Action, Thriller, Drama"
472451,Boy Erased,15000000,7900000,115,8.0703,6.978,1500,2018-09-24,Drama
87428,That's My Boy,70000000,57719093,116,6.9051,5.803,2165,2012-06-14,Comedy
13700,Home on the Range,110000000,145358062,76,5.3667,6.068,2185,2004-04-02,"Animation, Family"
284053,Thor: Ragnarok,180000000,855301806,131,21.0744,7.582,22168,2017-10-02,"Action, Science Fiction, Comedy"
284054,Black Panther,200000000,1349926083,135,21.2187,7.364,23639,2018-02-13,"Action, Adventure, Science Fiction"
5528,The Chorus,5300000,83600000,97,7.2596,7.741,2629,2004-03-17,"Drama, Comedy, Music"
800158,The Killer,175000000,362113,118,8.1252,6.576,2879,2023-10-25,"Crime, Thriller"
177572,Big Hero 6,165000000,657870525,102,29.2274,7.726,16708,2014-10-24,"Adventure, Family, Animation, Action, Comedy"
38321,Priest,60000000,84154026,87,5.9212,5.887,2567,2011-05-05,"Action, Fantasy, Horror"
5559,Bee Movie,150000000,287594577,91,9.0727,6.047,5335,2007-10-28,"Family, Animation, Adventure, Comedy"
